prompt,image_filename,image_path
"**eldritch gray sand monster, desolate crimson desert, ribcage, bones, creepy, dusk, global illumination, hyper-realistic, insanely detailed and intricate, enhanced 8k --ar 4:5** - Upscaled by <@270316766666686464> (relaxed)",image_16575.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16575.png
**Bill Sienkiewicz technology | Jack Kirby machines | chaos --aspect 9:19 --no faces** - <@986404200177094667> (relaxed),image_166.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_166.png
"**<https://s.mj.run/ToSDZmr5pPw> hissing roaring cat with teeth floating in colorful glowing swirling whisps, occult inspired, emerging from the void, shallow depth of field** - Upscaled by <@412798156477169664> (relaxed)",image_16601.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16601.png
"**<https://s.mj.run/bWHllfQJp4Y> A beautiful realistic clear mysterious forest with prismatic statues and objects lying around it, plus there is a beautiful breathtaking ruin from which dark little creatures come out with glowing red eyes, Fantasy Forest, colorfull, realistic, Ultra realistic, Detailed, Trendy on artstation, —aspect 3:4** - Upscaled by <@264159385700401153> (relaxed)",image_16602.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16602.png
"**a beautiful food stall surrounded by rainforest, sun scattered in the forest, muted color, rays of sun shining through canopy, by Studio Ghibli, Makoto Shinkai, Hayao Miyazaki, Ian McQue and Christian Rivers, 400mm photography, hyper detailed, cinematic, pink colorscheme --ar 16:9** - <@979016566094045215> (relaxed)",image_16690.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16690.png
"**<https://s.mj.run/kCUXh_VXxG8> , shin elesh-norn wide shot of leather ash coal soot igneous venom spawn rathalos dark souls rooster within The Angelarium fighting clay sculpture, style by Takayuki Takeya and Ryu Oyama, beautiful dark lightning , inspired by Peter Mohrbacher, Giger, 4k post-processing highly detailed sculpture Full body anatomy complex, skin and veins by Ralph Steadman inspired, hyperrealistic, photorealistic, imax film quality, volumetric lighting, octane render, dark mood background, 8k, unreal 5 --iw 4 --aspect 4:5** - <@270316766666686464> (relaxed)",image_16781.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16781.png
"**<https://s.mj.run/wLZlSa5n1wQ> pirates of the carribean made by moebius, cinematic, artstation, --ar 21:9** - Upscaled (Max) by <@522910479941763074>",image_16856.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16856.png
"**<https://s.mj.run/WC6MbWCVKME> beautiful girl on pinterest search, playing violin, gothic dress, Girl, victoria dress, 18th century, stunning atmosphere, insanely detailed and intricate, golden ratio,hypermaximalist, matte painting, cinematic, epic, cgsociety, pinterest , Artstation trending , james jean, Brian froud, ross tran, Laputa, Ruan Jia , Huang Guangjian —ar 16:9 —uplight —no blur** - <@958942713489801246>",image_16871.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16871.png
"**<https://s.mj.run/QagK4DQ7hEE> beautiful girl on pinterest search, playing violin, gothic dress, Girl, victoria dress, 18th century, stunning atmosphere, insanely detailed and intricate, golden ratio,hypermaximalist, matte painting, cinematic, epic, cgsociety, pinterest , Artstation trending , james jean, Brian froud, ross tran, Laputa, Ruan Jia , Huang Guangjian —ar 16:9 —uplight —no blur** - <@958942713489801246>",image_16884.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16884.png
"**<https://s.mj.run/RLR52nXhiLM> beautiful girl on pinterest search, playing violin, gothic dress, Girl, victoria dress, 18th century, stunning atmosphere, insanely detailed and intricate, golden ratio,hypermaximalist, matte painting, cinematic, epic, cgsociety, pinterest , Artstation trending , james jean, Brian froud, ross tran, Laputa,  Ruan Jia , Huang Guangjian —ar 16:9 —uplight —no blur** - <@958942713489801246>",image_16889.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16889.png
**/the simpsons couch gag --ar 16:9** - <@298406433605681154> (relaxed),image_16890.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16890.png
**last gasps of a dying empire** - Upscaled by <@298406433605681154> (relaxed),image_16936.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16936.png
**head and shoulders photo of girl with fox mask and flowers tiara** - Upscaled by <@873016314359336980>,image_16944.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16944.png
**ugly eye** - <@109400117135581184> (relaxed),image_16987.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_16987.png
**The expulsion from paradise** - <@442987844584210434>,image_17045.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17045.png
"**adam west batman fighting christian bale batman, old marvel comic style, 50s comic** - Upscaled by <@522910479941763074>",image_17046.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17046.png
**a dead horned demon sitting on the electric shock chair --ar 9:16** - Upscaled by <@989044686922600459>,image_17070.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17070.png
**a horned demon on the top of high-rise building’s --ar 9:16** - Upscaled by <@989044686922600459>,image_17085.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17085.png
"**<https://s.mj.run/Zuqjho79RZo> german ww1 soldier, gasmask, red eyes, helmet, insanely detailed and intricate, golden ratio, hypermaximalist, elegant, ornate, luxury, elite, ominous, haunting, matte painting, cinematic, cgsociety, James jean, Brian froud, ross tran, Laputa, no blur —ar 2:3 —uplight --no blur** - Upscaled (Light) by <@522910479941763074>",image_17095.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17095.png
**Photograph of new Performance by William Kentridge: Ghostbusters. Set Design of the year. Panoramic Shot.  large scale. Ultra High resolution. Stage Photography. -** - Upscaled by <@673538751275859989>,image_17124.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17124.png
"**<https://s.mj.run/bWHllfQJp4Y> A beautiful realistic clear mysterious forest with prismatic statues and objects lying around it, plus there is a beautiful breathtaking ruin from which dark little creatures come out with glowing red eyes, Fantasy Forest, colorfull, realistic, Ultra realistic, Detailed, Trendy on artstation, —aspect 3:4** - Upscaled by <@264159385700401153> (relaxed)",image_17143.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17143.png
"**<https://s.mj.run/aeNEzv_rZjI> pinterest, beautiful girl, white hair, gothic dress, butterfly, purple , victoria dress, 18th century, insanely detailed and intricate, golden ratio,hypermaximalist, matte painting, cinematic, epic, cgsociety, james jean, Brian froud, ross tran, Laputa, no blur —ar 2:3 --no blur** - <@958942713489801246>",image_17373.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17373.png
"**ronald mcdonald as a divorced banker, portrait, 35mm, hyper real painting** - <@298406433605681154> (relaxed)",image_17374.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17374.png
"**<https://s.mj.run/Gr60p66XRpQ> chinese batik, the flying enormous phoenix::2 fire and smoke background::1 ultra-realistic, vivid, intricate, detailed, red color scheme, Trending on artstation, octane render, epic shot, stunning, unreal engine, --ar 9:16 --uplight** - <@979016566094045215> (relaxed)",image_17392.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17392.png
"**<https://s.mj.run/dB31Hi3CGIs> chinese batik, the flying enormous phoenix::2 fire and smoke background::1 ultra-realistic, vivid, intricate, detailed, red color scheme, Trending on artstation, octane render, epic shot, stunning, unreal engine, --ar 9:16 --uplight** - <@979016566094045215> (relaxed)",image_17393.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17393.png
"**<https://s.mj.run/0k0t4-nj28I> a little mouse with a red cape and a stick walking through a cactus forest at night, stop motion, wide shot, sandy colors, dreamy mood, octance render, --ar 2:1** - Upscaled (Max) by <@522910479941763074>",image_17495.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17495.png
"**<https://s.mj.run/tVYgbI6HJ5s> Beautiful rendition of rose garden, delicate crystal palace sprinkled with beautiful moonlight, pink tones, flying fireflies, extremely detailed and intricate, golden ratio, elegance, opulence, luxury, elite, changing light and shadow, by feifei ruan, victo nagai, Alphonse Mucha, Eyvind Earle and kause hasui —ar 9:16** - <@979016566094045215> (relaxed)",image_17634.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17634.png
"**<https://s.mj.run/gAkH_sel9YQ> Beautiful rendition of rose garden, delicate crystal palace sprinkled with beautiful moonlight, pink tones, flying fireflies, extremely detailed and intricate, golden ratio, elegance, opulence, luxury, elite, changing light and shadow, by feifei ruan, victo nagai, Alphonse Mucha, Eyvind Earle and kause hasui —ar 9:16** - Upscaled by <@979016566094045215> (relaxed)",image_17635.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17635.png
"**<https://s.mj.run/0eJL9KSU92Q> big rockstar hippo playing a tiny ukulele, pixar style, standing in the spotlight, octane render, portrait, closeup shot, jazz bar atmosphere, --ar 1:2** - <@522910479941763074>",image_17647.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17647.png
"**fantasy women portrait by Imad Awan, detailed painting deviantart concept art digital illustration #film renaissance painting trending on Artstation, Behance HD beautiful colourful surrealism --h 320** - <@939275554539053076>",image_17649.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17649.png
"**<https://s.mj.run/_BYhcdG4JBU> big rockstar hippo playing a tiny ukulele, pixar style, standing in the spotlight, octane render, portrait, closeup shot, jazz bar atmosphere, --ar 1:2** - <@522910479941763074>",image_17651.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17651.png
"**<https://s.mj.run/gAkH_sel9YQ> Beautiful rendition of rose garden, delicate crystal palace sprinkled with beautiful moonlight, pink tones, flying fireflies, extremely detailed and intricate, golden ratio, elegance, opulence, luxury, elite, changing light and shadow, by feifei ruan, victo nagai, Alphonse Mucha, Eyvind Earle and kause hasui —ar 9:16** - <@979016566094045215> (relaxed)",image_17652.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17652.png
"**//////////////yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyhg/', in the style of spooky cat, maximum detail, high resolution, 8k** - <@285075516178825226> (relaxed)",image_17770.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17770.png
"**<https://s.mj.run/vE7JskbM4j4> hissing roaring cat with teeth floating in colorful glowing swirling whisps, occult inspired, emerging from the void, shallow depth of field** - <@412798156477169664> (relaxed)",image_17869.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17869.png
**Six Templar standing shoulder to shoulder in full regalia :: at the gates of a cyberpunk city :: symmetrical :: hyper real :: neon :: at dawn** - <@139918551237656576>,image_17870.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_17870.png
"**peanut butter and jelly ice cream in a waffle cone on a concrete background with studio lighting, octane, hyper real, shallow depth of field, —ar 9:16** - <@915823609405136936>",image_18378.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18378.png
"**<https://s.mj.run/EtbW2d_ckMs> Android, wires and parts, by Karel Thole and Mike Mignola --ar 2:3** - Upscaled by <@977252506335858758> (relaxed)",image_18501.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18501.png
"**With trains, birds, buildings, trees on Beautiful and dazzling universe, 4K** - <@989429311369011250>",image_18504.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18504.png
"**Android, wires and parts, by Karel Thole and Mike Mignola --ar 2:3** - <@977252506335858758> (relaxed)",image_18507.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18507.png
**daguerreotype of miss piggy** - <@981956077161685083>,image_18581.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18581.png
**<https://s.mj.run/4TroTm899EU> black tarot paper ::2 vending machine ::2 tarot cards ::3 whale in water ::3 white lines ::3 --ar 9:16 --uplight** - Upscaled (Light) by <@63432180038119424> (relaxed),image_18645.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18645.png
**flying cat with super powers lasers saving human from evil while sipping a cup of tea in a retro steam punk environment that has 1 light source rendered in 8k super high definition details** - <@938206455838965851>,image_18758.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18758.png
"**a glass building appears after a soft fabric lit by the afternoon sun falls away, photoreal, octane, —ar 16:9** - <@915823609405136936>",image_18814.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18814.png
**<https://s.mj.run/QEzEiKi6V8s> 1 human anatomical diagram:: nervous system:: full body:: full length:: symmetrical:: tarot card:: vintage paper:: poster:: intricate:: detailed:: in the style of junji ito:: --ar 1:3** - <@981947740646932550> (relaxed),image_18821.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18821.png
**<https://s.mj.run/F1kbFqQsO48> Cute Drunk Robot in the style of Banksy** - Upscaled by <@167082239794872320> (relaxed),image_18874.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18874.png
**Karl Malden illustration Main Street comic 1970’s --ar 8:11** - Upscaled by <@959192950846410812>,image_18875.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18875.png
**Allison Krause illustration Main Street comic 1970’s --ar 8:11** - Upscaled by <@959192950846410812>,image_18876.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18876.png
**charcoal sketch of Chewbacca smoking a cigar :: ultra realistic :: hazy** - <@124351414448160768>,image_18878.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18878.png
"**stunning synthwave glam punk portrait by peter mohrbacher, by charlie bowater, cgsociety** - <@264540572755165184>",image_18898.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18898.png
**Allison Krause illustration Main Street comic 1970’s --ar 8:11** - <@959192950846410812>,image_18949.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_18949.png
"**<https://s.mj.run/mxuXlAS-dZg> An elegantly designed perfume bottle, in the form of a cat, half filled with liquid, very detailed, high refraction, soft blue volumetric lighting, DoF narrow, made by René Lalique, --iw 1.2 --fast --no text** - <@873483547866976256> (relaxed)",image_19004.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19004.png
**artwork by pablo munoz gomez** - <@556306140879650827>,image_19005.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19005.png
**Samantha Fish illustration Main Street comic 1970’s --ar 8:11** - Upscaled by <@959192950846410812> (relaxed),image_19013.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19013.png
"**concept art of monoliths in middle of desolation, dust landscape wide angle, trending on artstation, 8k --w 3840 --h 1646** - Upscaled by <@697952713958227998> (relaxed)",image_19016.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19016.png
**spin art:: intricate nuclear reactor designed by Moebius:: nickle coin design by Annie Leibovitz::1.3** - <@583324108503384065>,image_19292.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19292.png
**Peter Piper picked a peck of pickled peppers** - <@583324108503384065>,image_19296.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19296.png
"**a red dragon, by beksinski --uplight --aspect 16:9** - Upscaled (Light) by <@697301044765655100> (relaxed)",image_19297.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19297.png
**pop art moon** - <@941060375502270505>,image_19404.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19404.png
"**the last of us part 2 themed abandoned aquarium, highly detailed, natural sky light --ar 16:9 --no text** - <@298406433605681154> (relaxed)",image_19415.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19415.png
**<https://s.mj.run/O_bDqp8a1ME>** - <@941060375502270505>,image_19416.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19416.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_19421.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19421.png
"**<https://s.mj.run/jkhJq7lPFF8> alien hug, Pharaonic patterns, atmospheric, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5 --uplight** - Upscaled (Light) by <@382289069012680704>",image_19636.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19636.png
"**<https://s.mj.run/IhOsBjI62Ww> A large glowing portal in the desert at night inside this portal there is a rainforest by day, octane render, noble, high detailed, artistic, concept art; 8k render, trendy on artstation, —aspect 3:4** - Upscaled by <@264159385700401153> (relaxed)",image_19638.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19638.png
"**<https://s.mj.run/SmFY4x7FXD4> room with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel --uplight** - <@989167810947198976>",image_19962.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19962.png
"**alien board game, Pharaonic patterns, atmospheric, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - <@382289069012680704>",image_19963.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19963.png
"**aliens playing cards, Pharaonic patterns, atmospheric, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5 --uplight** - Upscaled (Light) by <@382289069012680704>",image_19971.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19971.png
"**<https://s.mj.run/SmFY4x7FXD4> room with oriental laboratory silver panes glass ,fearther carpet wood stone steel Porcelain raw concrete salvia patens roof sand lake water oval mirror steel --uplight** - <@989167810947198976>",image_19972.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19972.png
"**aliens playing cards, Pharaonic patterns, atmospheric, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - Upscaled by <@382289069012680704>",image_19973.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_19973.png
"****a set of chinese dragon ,designer toy, art toy ,in stylized style, pixar style, --ar 16:9** - <@802441290389389362> (relaxed)",image_20003.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20003.png
<@988372478797709322>,image_20006.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20006.png
"**<https://s.mj.run/IhOsBjI62Ww> A large glowing portal in the desert at night inside this portal there is a rainforest by day, octane render, noble, high detailed, artistic, concept art; 8k render, trendy on artstation, —aspect 3:4** - <@264159385700401153> (relaxed)",image_20007.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20007.png
"**alien driving a futuristic car, Pharaonic patterns, sunny, atmospheric, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - <@382289069012680704>",image_20013.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20013.png
"**aliens playing cards, Pharaonic patterns, atmospheric, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - <@382289069012680704>",image_20026.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20026.png
"****a set of chinese dragon ,designer toy, art toy ,in stylized style, pixar style, --ar 16:9** - <@802441290389389362> (relaxed)",image_20027.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20027.png
"**<https://s.mj.run/woXfIhYiczw> mid shot. Ereshkigal, Kurt, unreal engine rendered, 8k, zbrush textures, hyper realistic, extremely detailed, smokey background, --ar 9:16** - <@423504418445590529> (relaxed)",image_20031.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20031.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_20116.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20116.png
"****a set of chinese dragon ,designer toy, art toy ,in stylized style, pixar style, --ar 16:9** - <@802441290389389362> (relaxed)",image_20117.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20117.png
"**Kate Jackson super realistic, watercolor 4k post-processing highly detailed Bernie Wrightson --aspect 8:10** - <@959192950846410812> (metered, fast)",image_203.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_203.png
"**<https://s.mj.run/iw0z_09iVHg> multicolored blacklight graffiti painting of a cute cartoon Mouse with Pixar,disney,colorful, volumetric lighting, 4k, photorealistic, by Beeple,cinematic, hyper detailed** - <@979016566094045215> (relaxed)",image_20468.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20468.png
"**monoliths made for gods, landscape for pray, trending on artstation, 8k matte painting --w 3840 --h 1646** - Upscaled by <@697952713958227998> (relaxed)",image_20470.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_20470.png
"**a set of chinese dragon robot,designer toy, art toy ,in stylized style, pixar style,minimalist, --ar 16:9** - <@802441290389389362> (relaxed)",image_21002.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_21002.png
**<https://s.mj.run/evtRe6klQsU> liquid wooden chainmail ferrofluid:: ultraviolet mage in armour full shot by Annie Leibovitz:: wooden glowing eyes outline:: beautiful neon green braided hair:: full body shot:: --no blurry blur bokeh** - <@583324108503384065>,image_211.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_211.png
"**a set of fruit robot,designer toy, art toy ,in stylized style, pixar style,minimalist, --ar 16:9** - <@802441290389389362> (relaxed)",image_21135.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_21135.png
"**<https://s.mj.run/4myK2oji69M> All pink Victorian garden with hydrangeas, autumn vibe, beautiful sunset, in style of ralph mcquarrie, by Ghibli, by craig mullins --ar 3:4** - <@979016566094045215> (relaxed)",image_21174.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_21174.png
"**<https://s.mj.run/5P-NvlIsJVw> a robot made out of cardboard boxes in the style of boxtrolls holding a plate like a butler shot like a wes anderson movie, render::10, cg::10, photoreal::10, --ar 9:16** - Upscaled by <@522910479941763074>",image_2150.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2150.png
"**<https://s.mj.run/zavpl-LXXMM>  spell casting, girl , soccerres, witch, lightning , chaos , water standing , reflection , beautiful, brocade, books , magic book , wind, long hair, bird flying, by james gurney, wes burt, craig mullins, edmund blair leighton, insanely detail and intricate, matte painting, cinematic, artstation trending, cgsociety —ar 16:9 —uplight —no blur** - <@958942713489801246>",image_21745.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_21745.png
"**a set of vegetable designer toy, art toy ,in stylized style, pixar style,minimalist, --ar 16:9** - <@802441290389389362> (relaxed)",image_21761.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_21761.png
"**isometric view of cute downtown, toy style, warmth, high detailed, rendered in Maxon Cinema 4D** - Upscaled by <@625345142928179210> (relaxed)",image_21806.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_21806.png
"**<https://s.mj.run/rHpX84HvaPc> a set of animal designer toy, art toy ,in stylized style, pixar style,minimalist, --ar 16:9** - <@802441290389389362> (relaxed)",image_21810.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_21810.png
"**<https://s.mj.run/Hf5cREhOUD8> a set of animal designer toy, art toy ,in stylized style, pixar style,minimalist, --ar 16:9** - <@802441290389389362> (relaxed)",image_21823.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_21823.png
"**<https://s.mj.run/plXkCK05vck> cyberpunk robot alien skull, hyperrealism, photograph, symmetrical —iw 2** - Upscaled by <@167082239794872320> (metered, fast)",image_2195.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2195.png
**<https://s.mj.run/HDTx5mmeNBw> stuffed plush frog wrapped in wet dirty cellophane on the ground** - <@988372478797709322>,image_2196.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2196.png
"**<https://s.mj.run/NuFTVYQgGw8>> Beautiful ornate cyberpunk robot alien skull, hyperrealism, photograph, symmetrical —iw 2** - <@167082239794872320> (metered, fast)",image_2197.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_2197.png
**<https://s.mj.run/l-Nv4qXNCN0> astronaut:: 2 falling into black hole** - <@601909449883648022> (relaxed),image_22019.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22019.png
"**<https://s.mj.run/4KR4MiGCGO0> whale flying, destroyed city,  hyperrealism, 3D Rendered matte painting, subsurface scattering, DSLR, trending on Artstation Unreal Engine VRay, octane render, by james gurney, wes burt, craig mullins —ar 21:9 —uplight —no blur** - <@958942713489801246>",image_22047.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22047.png
**stained glass depicting panda and roses** - Upscaled (Max) by <@748270788125261924>,image_22070.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_22070.png
